Council area,Year,Sex,Age group,Type,Life expectancy
East Ayrshire,2009-11,Male,30 to 34,Upper_CI,47.57710764
East Ayrshire,2009-11,Male,35 to 39,Estimate,42.36659692
East Ayrshire,2009-11,Male,35 to 39,Lower_CI,41.85375474
East Ayrshire,2009-11,Male,35 to 39,Upper_CI,42.87943909
East Ayrshire,2009-11,Male,40 to 44,Estimate,37.86039579
East Ayrshire,2009-11,Male,40 to 44,Lower_CI,37.37371126
East Ayrshire,2009-11,Male,40 to 44,Upper_CI,38.34708033
East Ayrshire,2009-11,Male,45 to 49,Estimate,33.35790849
East Ayrshire,2009-11,Male,45 to 49,Lower_CI,32.89009482
East Ayrshire,2009-11,Male,45 to 49,Upper_CI,33.82572215
East Ayrshire,2009-11,Male,50 to 54,Estimate,28.7791012
East Ayrshire,2009-11,Male,50 to 54,Lower_CI,28.32447454
East Ayrshire,2009-11,Male,50 to 54,Upper_CI,29.23372787
East Ayrshire,2009-11,Male,55 to 59,Estimate,24.45353622
East Ayrshire,2009-11,Male,55 to 59,Lower_CI,24.01780993
East Ayrshire,2009-11,Male,55 to 59,Upper_CI,24.88926252
East Ayrshire,2009-11,Male,60 to 64,Estimate,20.38633793
East Ayrshire,2009-11,Male,60 to 64,Lower_CI,19.97353087
East Ayrshire,2009-11,Male,60 to 64,Upper_CI,20.79914499
East Ayrshire,2009-11,Male,65 to 69,Estimate,16.48450732
East Ayrshire,2009-11,Male,65 to 69,Lower_CI,16.08753063
East Ayrshire,2009-11,Male,65 to 69,Upper_CI,16.88148401
East Ayrshire,2009-11,Male,70 to 74,Estimate,13.17634325
East Ayrshire,2009-11,Male,70 to 74,Lower_CI,12.80269936
East Ayrshire,2009-11,Male,70 to 74,Upper_CI,13.54998714
East Ayrshire,2009-11,Male,75 to 79,Estimate,10.07621336
East Ayrshire,2009-11,Male,75 to 79,Lower_CI,9.719393153
East Ayrshire,2009-11,Male,75 to 79,Upper_CI,10.43303356
East Ayrshire,2009-11,Male,80 to 84,Estimate,7.365383786
East Ayrshire,2009-11,Male,80 to 84,Lower_CI,7.010261745
East Ayrshire,2009-11,Male,80 to 84,Upper_CI,7.720505826
East Ayrshire,2009-11,Male,85 to 89,Estimate,5.196289789
East Ayrshire,2009-11,Male,85 to 89,Lower_CI,4.804845455
East Ayrshire,2009-11,Male,85 to 89,Upper_CI,5.587734124
East Ayrshire,2009-11,Male,90 and over,Estimate,3.647887324
East Ayrshire,2009-11,Male,90 and over,Lower_CI,3.047884472
East Ayrshire,2009-11,Male,90 and over,Upper_CI,4.247890176
East Ayrshire,2009-11,Female,0,Estimate,79.77989052
East Ayrshire,2009-11,Female,0,Lower_CI,79.17778203
East Ayrshire,2009-11,Female,0,Upper_CI,80.381999
East Ayrshire,2009-11,Female,1 to 4,Estimate,79.09652032
East Ayrshire,2009-11,Female,1 to 4,Lower_CI,78.53341453
East Ayrshire,2009-11,Female,1 to 4,Upper_CI,79.65962611
East Ayrshire,2009-11,Female,5 to 9,Estimate,75.17641309
East Ayrshire,2009-11,Female,5 to 9,Lower_CI,74.62371719
East Ayrshire,2009-11,Female,5 to 9,Upper_CI,75.72910899
East Ayrshire,2009-11,Female,10 to 14,Estimate,70.17641309
East Ayrshire,2009-11,Female,10 to 14,Lower_CI,69.62371719
East Ayrshire,2009-11,Female,10 to 14,Upper_CI,70.72910899
East Ayrshire,2009-11,Female,15 to 19,Estimate,65.27600069
East Ayrshire,2009-11,Female,15 to 19,Lower_CI,64.73410234
East Ayrshire,2009-11,Female,15 to 19,Upper_CI,65.81789904
East Ayrshire,2009-11,Female,20 to 24,Estimate,60.38560523
East Ayrshire,2009-11,Female,20 to 24,Lower_CI,59.85351261
East Ayrshire,2009-11,Female,20 to 24,Upper_CI,60.91769785
East Ayrshire,2009-11,Female,25 to 29,Estimate,55.46325192
East Ayrshire,2009-11,Female,25 to 29,Lower_CI,54.93775034
East Ayrshire,2009-11,Female,25 to 29,Upper_CI,55.9887535
East Ayrshire,2009-11,Female,30 to 34,Estimate,50.5869227
East Ayrshire,2009-11,Female,30 to 34,Lower_CI,50.0714961
East Ayrshire,2009-11,Female,30 to 34,Upper_CI,51.10234931
East Ayrshire,2009-11,Female,35 to 39,Estimate,45.77355932
East Ayrshire,2009-11,Female,35 to 39,Lower_CI,45.27262123
East Ayrshire,2009-11,Female,35 to 39,Upper_CI,46.2744974
East Ayrshire,2009-11,Female,40 to 44,Estimate,41.05090948
East Ayrshire,2009-11,Female,40 to 44,Lower_CI,40.56554538
East Ayrshire,2009-11,Female,40 to 44,Upper_CI,41.53627358
East Ayrshire,2009-11,Female,45 to 49,Estimate,36.2521803
East Ayrshire,2009-11,Female,45 to 49,Lower_CI,35.77440695
East Ayrshire,2009-11,Female,45 to 49,Upper_CI,36.72995365
East Ayrshire,2009-11,Female,50 to 54,Estimate,31.63997907
East Ayrshire,2009-11,Female,50 to 54,Lower_CI,31.17483865
East Ayrshire,2009-11,Female,50 to 54,Upper_CI,32.1051195
East Ayrshire,2009-11,Female,55 to 59,Estimate,27.19405534
East Ayrshire,2009-11,Female,55 to 59,Lower_CI,26.74614288
East Ayrshire,2009-11,Female,55 to 59,Upper_CI,27.6419678
East Ayrshire,2009-11,Female,60 to 64,Estimate,22.91610374
East Ayrshire,2009-11,Female,60 to 64,Lower_CI,22.48822399
East Ayrshire,2009-11,Female,60 to 64,Upper_CI,23.3439835
East Ayrshire,2009-11,Female,65 to 69,Estimate,18.89398174
East Ayrshire,2009-11,Female,65 to 69,Lower_CI,18.48359566
East Ayrshire,2009-11,Female,65 to 69,Upper_CI,19.30436782
East Ayrshire,2009-11,Female,70 to 74,Estimate,15.28781231
East Ayrshire,2009-11,Female,70 to 74,Lower_CI,14.90155581
East Ayrshire,2009-11,Female,70 to 74,Upper_CI,15.67406882
East Ayrshire,2009-11,Female,75 to 79,Estimate,11.78462071
East Ayrshire,2009-11,Female,75 to 79,Lower_CI,11.41679586
East Ayrshire,2009-11,Female,75 to 79,Upper_CI,12.15244556
East Ayrshire,2009-11,Female,80 to 84,Estimate,9.048811721
East Ayrshire,2009-11,Female,80 to 84,Lower_CI,8.686098979
East Ayrshire,2009-11,Female,80 to 84,Upper_CI,9.411524462
East Ayrshire,2009-11,Female,85 to 89,Estimate,6.685490706
East Ayrshire,2009-11,Female,85 to 89,Lower_CI,6.303399782
East Ayrshire,2009-11,Female,85 to 89,Upper_CI,7.067581631
East Ayrshire,2009-11,Female,90 and over,Estimate,4.729651163
East Ayrshire,2009-11,Female,90 and over,Lower_CI,4.22983999
East Ayrshire,2009-11,Female,90 and over,Upper_CI,5.229462336
East Dunbartonshire,2009-11,Male,0,Estimate,79.54865705
East Dunbartonshire,2009-11,Male,0,Lower_CI,78.85932776
East Dunbartonshire,2009-11,Male,0,Upper_CI,80.23798634
East Dunbartonshire,2009-11,Male,1 to 4,Estimate,78.54865705
East Dunbartonshire,2009-11,Male,1 to 4,Lower_CI,77.85932776
East Dunbartonshire,2009-11,Male,1 to 4,Upper_CI,79.23798634
East Dunbartonshire,2009-11,Male,5 to 9,Estimate,74.5965224
East Dunbartonshire,2009-11,Male,5 to 9,Lower_CI,73.91317597
East Dunbartonshire,2009-11,Male,5 to 9,Upper_CI,75.27986883
East Dunbartonshire,2009-11,Male,10 to 14,Estimate,69.5965224
East Dunbartonshire,2009-11,Male,10 to 14,Lower_CI,68.91317597
East Dunbartonshire,2009-11,Male,10 to 14,Upper_CI,70.27986883
East Dunbartonshire,2009-11,Male,15 to 19,Estimate,64.6291046
East Dunbartonshire,2009-11,Male,15 to 19,Lower_CI,63.94841689
East Dunbartonshire,2009-11,Male,15 to 19,Upper_CI,65.3097923
East Dunbartonshire,2009-11,Male,20 to 24,Estimate,59.71403844
East Dunbartonshire,2009-11,Male,20 to 24,Lower_CI,59.0392397
East Dunbartonshire,2009-11,Male,20 to 24,Upper_CI,60.38883717
East Dunbartonshire,2009-11,Male,25 to 29,Estimate,54.86730401
East Dunbartonshire,2009-11,Male,25 to 29,Lower_CI,54.20420539
East Dunbartonshire,2009-11,Male,25 to 29,Upper_CI,55.53040262
East Dunbartonshire,2009-11,Male,30 to 34,Estimate,50.17390415
East Dunbartonshire,2009-11,Male,30 to 34,Lower_CI,49.54187669
East Dunbartonshire,2009-11,Male,30 to 34,Upper_CI,50.80593161
East Dunbartonshire,2009-11,Male,35 to 39,Estimate,45.62967761
East Dunbartonshire,2009-11,Male,35 to 39,Lower_CI,45.0465857
East Dunbartonshire,2009-11,Male,35 to 39,Upper_CI,46.21276952
East Dunbartonshire,2009-11,Male,40 to 44,Estimate,40.89113298
East Dunbartonshire,2009-11,Male,40 to 44,Lower_CI,40.3274745
East Dunbartonshire,2009-11,Male,40 to 44,Upper_CI,41.45479146
East Dunbartonshire,2009-11,Male,45 to 49,Estimate,36.17082432
East Dunbartonshire,2009-11,Male,45 to 49,Lower_CI,35.61997245
East Dunbartonshire,2009-11,Male,45 to 49,Upper_CI,36.7216762
East Dunbartonshire,2009-11,Male,50 to 54,Estimate,31.50859994
East Dunbartonshire,2009-11,Male,50 to 54,Lower_CI,30.96836984
East Dunbartonshire,2009-11,Male,50 to 54,Upper_CI,32.04883003
East Dunbartonshire,2009-11,Male,55 to 59,Estimate,27.11961603
East Dunbartonshire,2009-11,Male,55 to 59,Lower_CI,26.59522695
East Dunbartonshire,2009-11,Male,55 to 59,Upper_CI,27.64400511
East Dunbartonshire,2009-11,Male,60 to 64,Estimate,22.80658694
East Dunbartonshire,2009-11,Male,60 to 64,Lower_CI,22.29824276
East Dunbartonshire,2009-11,Male,60 to 64,Upper_CI,23.31493112
East Dunbartonshire,2009-11,Male,65 to 69,Estimate,19.02435817
East Dunbartonshire,2009-11,Male,65 to 69,Lower_CI,18.53402047
East Dunbartonshire,2009-11,Male,65 to 69,Upper_CI,19.51469588
East Dunbartonshire,2009-11,Male,70 to 74,Estimate,15.23489462
East Dunbartonshire,2009-11,Male,70 to 74,Lower_CI,14.76215759
East Dunbartonshire,2009-11,Male,70 to 74,Upper_CI,15.70763165
East Dunbartonshire,2009-11,Male,75 to 79,Estimate,11.87325703
East Dunbartonshire,2009-11,Male,75 to 79,Lower_CI,11.40826206
East Dunbartonshire,2009-11,Male,75 to 79,Upper_CI,12.33825199
East Dunbartonshire,2009-11,Male,80 to 84,Estimate,8.73135116
East Dunbartonshire,2009-11,Male,80 to 84,Lower_CI,8.249930233
East Dunbartonshire,2009-11,Male,80 to 84,Upper_CI,9.212772087
East Dunbartonshire,2009-11,Male,85 to 89,Estimate,6.480952381
East Dunbartonshire,2009-11,Male,85 to 89,Lower_CI,5.917682667
East Dunbartonshire,2009-11,Male,85 to 89,Upper_CI,7.044222095
East Dunbartonshire,2009-11,Male,90 and over,Estimate,4.466666667
East Dunbartonshire,2009-11,Male,90 and over,Lower_CI,3.667478597
East Dunbartonshire,2009-11,Male,90 and over,Upper_CI,5.265854736
East Dunbartonshire,2009-11,Female,0,Estimate,82.80139359
East Dunbartonshire,2009-11,Female,0,Lower_CI,82.14600869
East Dunbartonshire,2009-11,Female,0,Upper_CI,83.4567785
East Dunbartonshire,2009-11,Female,1 to 4,Estimate,82.15801884
East Dunbartonshire,2009-11,Female,1 to 4,Lower_CI,81.56517776
East Dunbartonshire,2009-11,Female,1 to 4,Upper_CI,82.75085991
East Dunbartonshire,2009-11,Female,5 to 9,Estimate,78.21161831
East Dunbartonshire,2009-11,Female,5 to 9,Lower_CI,77.6277632
East Dunbartonshire,2009-11,Female,5 to 9,Upper_CI,78.79547343
East Dunbartonshire,2009-11,Female,10 to 14,Estimate,73.25776986
East Dunbartonshire,2009-11,Female,10 to 14,Lower_CI,72.68060867
East Dunbartonshire,2009-11,Female,10 to 14,Upper_CI,73.83493106
East Dunbartonshire,2009-11,Female,15 to 19,Estimate,68.29519794
East Dunbartonshire,2009-11,Female,15 to 19,Lower_CI,67.7224125
East Dunbartonshire,2009-11,Female,15 to 19,Upper_CI,68.86798337
East Dunbartonshire,2009-11,Female,20 to 24,Estimate,63.39365935
East Dunbartonshire,2009-11,Female,20 to 24,Lower_CI,62.83095789
East Dunbartonshire,2009-11,Female,20 to 24,Upper_CI,63.95636081
East Dunbartonshire,2009-11,Female,25 to 29,Estimate,58.46801966
East Dunbartonshire,2009-11,Female,25 to 29,Lower_CI,57.91414894
East Dunbartonshire,2009-11,Female,25 to 29,Upper_CI,59.02189038
East Dunbartonshire,2009-11,Female,30 to 34,Estimate,53.59726611
East Dunbartonshire,2009-11,Female,30 to 34,Lower_CI,53.06177474
East Dunbartonshire,2009-11,Female,30 to 34,Upper_CI,54.13275748
East Dunbartonshire,2009-11,Female,35 to 39,Estimate,48.66805755
East Dunbartonshire,2009-11,Female,35 to 39,Lower_CI,48.14088888
East Dunbartonshire,2009-11,Female,35 to 39,Upper_CI,49.19522623
East Dunbartonshire,2009-11,Female,40 to 44,Estimate,43.76255772
East Dunbartonshire,2009-11,Female,40 to 44,Lower_CI,43.24250824
East Dunbartonshire,2009-11,Female,40 to 44,Upper_CI,44.2826072
East Dunbartonshire,2009-11,Female,45 to 49,Estimate,38.94088175
East Dunbartonshire,2009-11,Female,45 to 49,Lower_CI,38.42937358
East Dunbartonshire,2009-11,Female,45 to 49,Upper_CI,39.45238991
East Dunbartonshire,2009-11,Female,50 to 54,Estimate,34.25414959
East Dunbartonshire,2009-11,Female,50 to 54,Lower_CI,33.75383476
East Dunbartonshire,2009-11,Female,50 to 54,Upper_CI,34.75446441
East Dunbartonshire,2009-11,Female,55 to 59,Estimate,29.82836567
East Dunbartonshire,2009-11,Female,55 to 59,Lower_CI,29.34668941
East Dunbartonshire,2009-11,Female,55 to 59,Upper_CI,30.31004194
East Dunbartonshire,2009-11,Female,60 to 64,Estimate,25.38194499
East Dunbartonshire,2009-11,Female,60 to 64,Lower_CI,24.91846303
East Dunbartonshire,2009-11,Female,60 to 64,Upper_CI,25.84542695
East Dunbartonshire,2009-11,Female,65 to 69,Estimate,21.07480454
East Dunbartonshire,2009-11,Female,65 to 69,Lower_CI,20.62796774
East Dunbartonshire,2009-11,Female,65 to 69,Upper_CI,21.52164134
East Dunbartonshire,2009-11,Female,70 to 74,Estimate,17.15659192
East Dunbartonshire,2009-11,Female,70 to 74,Lower_CI,16.73435115
East Dunbartonshire,2009-11,Female,70 to 74,Upper_CI,17.5788327
East Dunbartonshire,2009-11,Female,75 to 79,Estimate,13.35169138
East Dunbartonshire,2009-11,Female,75 to 79,Lower_CI,12.9468091
East Dunbartonshire,2009-11,Female,75 to 79,Upper_CI,13.75657366
East Dunbartonshire,2009-11,Female,80 to 84,Estimate,9.74078821
East Dunbartonshire,2009-11,Female,80 to 84,Lower_CI,9.34302803
East Dunbartonshire,2009-11,Female,80 to 84,Upper_CI,10.13854839
East Dunbartonshire,2009-11,Female,85 to 89,Estimate,6.950399133
East Dunbartonshire,2009-11,Female,85 to 89,Lower_CI,6.527900955
East Dunbartonshire,2009-11,Female,85 to 89,Upper_CI,7.372897311
East Dunbartonshire,2009-11,Female,90 and over,Estimate,4.788194444
East Dunbartonshire,2009-11,Female,90 and over,Lower_CI,4.2351862
East Dunbartonshire,2009-11,Female,90 and over,Upper_CI,5.341202689
East Lothian,2009-11,Male,0,Estimate,77.48503964
East Lothian,2009-11,Male,0,Lower_CI,76.73327238
East Lothian,2009-11,Male,0,Upper_CI,78.2368069
East Lothian,2009-11,Male,1 to 4,Estimate,76.80121035
East Lothian,2009-11,Male,1 to 4,Lower_CI,76.08378635
East Lothian,2009-11,Male,1 to 4,Upper_CI,77.51863434
East Lothian,2009-11,Male,5 to 9,Estimate,72.88362457
East Lothian,2009-11,Male,5 to 9,Lower_CI,72.17456087
East Lothian,2009-11,Male,5 to 9,Upper_CI,73.59268827
East Lothian,2009-11,Male,10 to 14,Estimate,67.96794663
East Lothian,2009-11,Male,10 to 14,Lower_CI,67.26773019
East Lothian,2009-11,Male,10 to 14,Upper_CI,68.66816308
East Lothian,2009-11,Male,15 to 19,Estimate,63.00378609
East Lothian,2009-11,Male,15 to 19,Lower_CI,62.30671872
East Lothian,2009-11,Male,15 to 19,Upper_CI,63.70085347
East Lothian,2009-11,Male,20 to 24,Estimate,58.16221444
East Lothian,2009-11,Male,20 to 24,Lower_CI,57.47729405
East Lothian,2009-11,Male,20 to 24,Upper_CI,58.84713483
East Lothian,2009-11,Male,25 to 29,Estimate,53.37793159
East Lothian,2009-11,Male,25 to 29,Lower_CI,52.7124622
East Lothian,2009-11,Male,25 to 29,Upper_CI,54.04340098
East Lothian,2009-11,Male,30 to 34,Estimate,48.87474907
East Lothian,2009-11,Male,30 to 34,Lower_CI,48.26002247
East Lothian,2009-11,Male,30 to 34,Upper_CI,49.48947567
East Lothian,2009-11,Male,35 to 39,Estimate,44.24055921
East Lothian,2009-11,Male,35 to 39,Lower_CI,43.66023899
East Lothian,2009-11,Male,35 to 39,Upper_CI,44.82087942
East Lothian,2009-11,Male,40 to 44,Estimate,39.64765875
East Lothian,2009-11,Male,40 to 44,Lower_CI,39.09129823
East Lothian,2009-11,Male,40 to 44,Upper_CI,40.20401928
East Lothian,2009-11,Male,45 to 49,Estimate,34.97576031
East Lothian,2009-11,Male,45 to 49,Lower_CI,34.43338692
East Lothian,2009-11,Male,45 to 49,Upper_CI,35.51813371
East Lothian,2009-11,Male,50 to 54,Estimate,30.38371309
East Lothian,2009-11,Male,50 to 54,Lower_CI,29.85453747
East Lothian,2009-11,Male,50 to 54,Upper_CI,30.9128887
East Lothian,2009-11,Male,55 to 59,Estimate,26.0030071
East Lothian,2009-11,Male,55 to 59,Lower_CI,25.49190322
East Lothian,2009-11,Male,55 to 59,Upper_CI,26.51411098
East Lothian,2009-11,Male,60 to 64,Estimate,21.91536012
East Lothian,2009-11,Male,60 to 64,Lower_CI,21.43187357
East Lothian,2009-11,Male,60 to 64,Upper_CI,22.39884667
East Lothian,2009-11,Male,65 to 69,Estimate,17.82032721
East Lothian,2009-11,Male,65 to 69,Lower_CI,17.3551536
East Lothian,2009-11,Male,65 to 69,Upper_CI,18.28550082
East Lothian,2009-11,Male,70 to 74,Estimate,14.11709009
East Lothian,2009-11,Male,70 to 74,Lower_CI,13.67472444
East Lothian,2009-11,Male,70 to 74,Upper_CI,14.55945575
East Lothian,2009-11,Male,75 to 79,Estimate,10.92974656
East Lothian,2009-11,Male,75 to 79,Lower_CI,10.51120585
East Lothian,2009-11,Male,75 to 79,Upper_CI,11.34828728
East Lothian,2009-11,Male,80 to 84,Estimate,7.922473657
East Lothian,2009-11,Male,80 to 84,Lower_CI,7.50887585
East Lothian,2009-11,Male,80 to 84,Upper_CI,8.336071464
East Lothian,2009-11,Male,85 to 89,Estimate,5.739923887
East Lothian,2009-11,Male,85 to 89,Lower_CI,5.280442253
East Lothian,2009-11,Male,85 to 89,Upper_CI,6.19940552
East Lothian,2009-11,Male,90 and over,Estimate,3.923664122
East Lothian,2009-11,Male,90 and over,Lower_CI,3.251752355
East Lothian,2009-11,Male,90 and over,Upper_CI,4.595575889
East Lothian,2009-11,Female,0,Estimate,81.17487267
East Lothian,2009-11,Female,0,Lower_CI,80.52278436
East Lothian,2009-11,Female,0,Upper_CI,81.82696097
East Lothian,2009-11,Female,1 to 4,Estimate,80.4689063
East Lothian,2009-11,Female,1 to 4,Lower_CI,79.85837086
East Lothian,2009-11,Female,1 to 4,Upper_CI,81.07944174
East Lothian,2009-11,Female,5 to 9,Estimate,76.60523566
East Lothian,2009-11,Female,5 to 9,Lower_CI,76.01345114
East Lothian,2009-11,Female,5 to 9,Upper_CI,77.19702018
East Lothian,2009-11,Female,10 to 14,Estimate,71.60523566
East Lothian,2009-11,Female,10 to 14,Lower_CI,71.01345114
East Lothian,2009-11,Female,10 to 14,Upper_CI,72.19702018
East Lothian,2009-11,Female,15 to 19,Estimate,66.60523566
East Lothian,2009-11,Female,15 to 19,Lower_CI,66.01345114
East Lothian,2009-11,Female,15 to 19,Upper_CI,67.19702018
East Lothian,2009-11,Female,20 to 24,Estimate,61.76998825
East Lothian,2009-11,Female,20 to 24,Lower_CI,61.19457284
East Lothian,2009-11,Female,20 to 24,Upper_CI,62.34540367
East Lothian,2009-11,Female,25 to 29,Estimate,56.80709461
East Lothian,2009-11,Female,25 to 29,Lower_CI,56.23593363
East Lothian,2009-11,Female,25 to 29,Upper_CI,57.37825559
East Lothian,2009-11,Female,30 to 34,Estimate,51.95349465
East Lothian,2009-11,Female,30 to 34,Lower_CI,51.39910636
East Lothian,2009-11,Female,30 to 34,Upper_CI,52.50788295
East Lothian,2009-11,Female,35 to 39,Estimate,47.14122144
East Lothian,2009-11,Female,35 to 39,Lower_CI,46.60546526
East Lothian,2009-11,Female,35 to 39,Upper_CI,47.67697763
East Lothian,2009-11,Female,40 to 44,Estimate,42.24785026
East Lothian,2009-11,Female,40 to 44,Lower_CI,41.71902979
East Lothian,2009-11,Female,40 to 44,Upper_CI,42.77667074
East Lothian,2009-11,Female,45 to 49,Estimate,37.38941924
East Lothian,2009-11,Female,45 to 49,Lower_CI,36.86686637
East Lothian,2009-11,Female,45 to 49,Upper_CI,37.91197212
East Lothian,2009-11,Female,50 to 54,Estimate,32.76980055
East Lothian,2009-11,Female,50 to 54,Lower_CI,32.26163039
East Lothian,2009-11,Female,50 to 54,Upper_CI,33.27797072
East Lothian,2009-11,Female,55 to 59,Estimate,28.23011598
East Lothian,2009-11,Female,55 to 59,Lower_CI,27.73833807
East Lothian,2009-11,Female,55 to 59,Upper_CI,28.72189388
East Lothian,2009-11,Female,60 to 64,Estimate,23.92087552
East Lothian,2009-11,Female,60 to 64,Lower_CI,23.45386504
East Lothian,2009-11,Female,60 to 64,Upper_CI,24.38788601
East Lothian,2009-11,Female,65 to 69,Estimate,19.79164282
East Lothian,2009-11,Female,65 to 69,Lower_CI,19.34742591
East Lothian,2009-11,Female,65 to 69,Upper_CI,20.23585974
East Lothian,2009-11,Female,70 to 74,Estimate,15.84694969
East Lothian,2009-11,Female,70 to 74,Lower_CI,15.42878197
East Lothian,2009-11,Female,70 to 74,Upper_CI,16.26511742
East Lothian,2009-11,Female,75 to 79,Estimate,12.30713928
East Lothian,2009-11,Female,75 to 79,Lower_CI,11.9176871
East Lothian,2009-11,Female,75 to 79,Upper_CI,12.69659146
East Lothian,2009-11,Female,80 to 84,Estimate,9.223019788
East Lothian,2009-11,Female,80 to 84,Lower_CI,8.852595841
East Lothian,2009-11,Female,80 to 84,Upper_CI,9.593443734
East Lothian,2009-11,Female,85 to 89,Estimate,6.521488091
East Lothian,2009-11,Female,85 to 89,Lower_CI,6.142125274
East Lothian,2009-11,Female,85 to 89,Upper_CI,6.900850908
East Lothian,2009-11,Female,90 and over,Estimate,4.577507599
East Lothian,2009-11,Female,90 and over,Lower_CI,4.082869919
East Lothian,2009-11,Female,90 and over,Upper_CI,5.072145279
